labels,FeatDv3Cls
wafer_101,"tensor([-5.208616,6.176181,5.022701,-2.401039,-2.999119,-5.787737,-1.487776,-1.234889,-2.673714,0.170445,1.793897,4.513212,-5.450560,7.569026,-4.255342,-3.851974,0.748239,-2.825387,-4.562486,-6.243396,-5.467283,-3.896971,-3.735247,0.748092,2.204427,-1.728861,-5.496800,-10.115904,-9.045904,-4.642858,1.444123,1.371680,-2.670885,2.463986,1.085630,3.084000,2.700178,1.512981,-4.384895,-8.218555,-2.408703,5.111188,-2.996499,4.558561,3.917825,-0.342780,4.459154,11.955794])"
wafer_102,"tensor([-3.233349,-1.297426,-1.074943,-3.069070,9.345286,-0.918755,-0.763469,-5.118633,4.214714,-5.158249,-0.646816,-0.101551,0.014884,-2.954748,1.328496,5.164472,-8.679006,-0.886381,0.808578,6.083088,3.322541,0.494280,1.864372,2.188467,-3.662435,-1.159815,2.862110,6.676768,6.513208,0.812200,-1.937988,6.529901,2.812864,0.137160,5.797896,-3.004200,2.190414,3.159401,3.633336,2.096809,0.735020,-1.985361,-7.381841,-2.260504,-2.166507,5.927983,2.562913,-3.349673])"
wafer_103,"tensor([-2.040085,6.276503,10.571543,0.040921,-7.037506,0.946489,7.978480,1.341461,12.437975,-0.718969,-0.831953,6.982633,4.311726,4.094216,-9.268690,-7.931041,0.512430,-3.042307,-8.850617,4.500635,1.345065,-2.012375,3.060129,0.613616,-2.622377,-0.796835,-5.079442,-3.693028,-14.494202,-2.802533,-4.906183,-4.748244,5.442793,0.938207,-0.835158,4.110832,3.481493,-3.551527,-12.453594,-4.853626,-8.486862,2.498755,1.058971,12.843669,1.134423,-1.078316,4.215969,-0.777153])"
wafer_104,"tensor([-1.427033,-7.940132,-2.479440,3.396698,-1.668618,2.081887,-0.948354,5.793705,5.315569,5.118858,0.131985,-1.352538,4.528417,-3.442073,-0.269605,1.532059,3.267015,-0.814735,-5.494972,-6.804868,1.965333,1.916413,1.262239,1.342820,0.031683,3.544485,-4.512589,-3.119691,-3.872485,7.063409,-2.334298,0.796477,1.101139,-5.323198,1.901747,8.722140,-5.129990,4.255736,-7.838732,2.260409,0.683897,0.517635,3.023919,-2.000735,0.435048,-3.361682,-4.380276,1.195239])"
wafer_105,"tensor([-2.103248,0.625264,-0.427540,-4.415314,8.019658,1.407955,1.644592,-2.784781,4.418899,-4.571874,-0.074212,0.909625,1.397420,-2.760423,-0.065804,2.829578,-9.436944,-1.789184,0.126724,8.317927,1.749052,0.006436,2.572580,2.295474,-3.921284,-1.250424,1.397276,6.127061,6.930864,1.014473,-2.606581,3.334517,1.899722,-1.187477,2.092663,-3.406021,2.542592,-0.083463,2.149882,1.782935,0.244110,-1.958084,-4.998408,0.551722,-2.884441,5.674380,4.501868,-4.123077])"
wafer_106,"tensor([-2.505913,3.908666,-0.660938,-3.528951,3.240281,0.008086,2.700574,-6.964025,3.340853,-3.396358,4.262920,-3.171537,0.069736,-2.037863,5.734235,3.463376,-3.903842,-1.516206,1.797809,3.922653,2.346348,-0.219182,2.299673,-0.871186,-4.319192,-2.739956,0.925175,4.826658,1.931592,0.240822,0.397473,6.503232,0.776130,2.561285,1.635699,-7.059571,4.566700,0.988954,2.600585,0.129331,0.363303,1.409062,-4.605898,-0.972261,-0.480697,4.885772,2.896728,-1.925304])"
wafer_107,"tensor([-1.862115,10.201113,12.202553,3.776061,-14.087513,-1.855323,9.995368,-2.049888,14.273987,-6.080661,-0.363435,5.716074,6.114527,2.789743,-9.345676,-6.461399,1.709604,-4.708570,-7.163619,5.353327,2.183370,0.109548,3.933912,0.002219,-7.408107,-3.343885,-3.240156,-4.188371,-20.624632,-3.805245,-4.547736,-8.116648,10.333591,2.395992,-0.257801,2.281198,3.541327,-1.822204,-14.515816,-4.857476,-10.157220,4.710860,1.091065,15.063984,3.360477,-3.121136,2.682631,-3.017106])"
wafer_108,"tensor([-0.686685,-4.250464,-2.616829,0.818839,1.715150,3.027783,0.746446,9.529088,5.139968,3.530128,-1.513508,0.513785,6.231604,-0.877596,-1.201037,3.475412,3.412992,0.753030,-0.864933,-2.224369,1.072586,3.684659,-1.807202,-0.305380,3.976445,-0.307722,-2.665755,-3.067849,-4.133654,5.633198,-4.661931,-1.684055,4.101959,-1.931766,2.350681,3.329488,-7.176783,5.349626,-4.572370,4.642396,3.504161,-1.831932,0.888624,-6.526647,1.257312,-2.032716,-0.006228,-2.184948])"
wafer_109,"tensor([-0.097943,8.450125,8.134769,0.227753,-8.828909,-0.539534,9.621707,1.329897,7.252139,-2.691060,-2.738604,6.745329,3.979299,4.067126,-6.420086,-6.473865,4.549376,-2.923453,-3.530913,6.018158,-1.215328,-0.103597,-0.495257,-0.321910,0.090008,-3.233007,-1.569825,-5.389609,-13.017585,-5.163585,-0.856639,-7.460569,5.444250,3.749092,-3.447568,-1.498787,1.346223,-2.412159,-4.068423,-1.160198,-7.232542,5.183790,2.376921,12.904273,2.054265,-4.082235,4.709350,1.334212])"
wafer_110,"tensor([2.025966,-8.502747,-4.467059,-0.384895,7.595452,5.220023,-1.131505,11.386148,5.443092,7.584881,-4.961114,2.714062,4.271480,-3.441999,-0.572857,6.215324,3.327555,1.530076,-2.637746,-1.746670,4.940675,2.594652,-2.925379,-1.041440,5.310789,4.612421,-1.232734,-0.404632,1.764216,7.142655,-3.716525,2.771677,2.487008,-1.680799,2.364773,3.984139,-8.108598,6.641864,-2.037783,6.893317,3.206025,-3.318005,2.618900,-6.154077,-2.130781,-1.332834,-0.752407,-0.579776])"
wafer_111,"tensor([1.335093,-8.135065,-4.939195,8.498820,-4.663040,-1.876190,-2.610372,-2.722989,-1.565202,2.047556,-5.621327,-9.672316,-0.387468,-7.174568,5.709083,5.507564,7.199191,1.712501,5.734963,-8.708501,4.394462,7.541641,1.974347,0.618690,3.393304,1.006833,2.983737,1.712374,-3.508414,-0.768184,4.661028,-1.064589,4.951222,-2.957515,0.640837,-1.167261,-7.835495,2.453999,9.809619,9.452426,5.940860,2.924154,0.749935,-13.492621,5.268429,-7.272944,-12.878590,-4.450414])"
wafer_112,"tensor([-2.227819,-4.217749,-1.296076,0.256848,3.707554,3.762691,2.050652,5.689089,9.468538,3.891867,-2.520209,0.660562,5.344969,-2.662702,0.882478,2.777605,1.526393,-1.893114,-2.452234,-1.875767,4.096453,2.720869,0.670429,-0.078776,2.739621,0.544642,-3.588498,-0.788297,-3.175419,5.092758,-3.059380,2.373743,3.766650,-1.391464,2.490732,1.845572,-5.124347,2.742961,-2.186481,4.338823,1.441318,-0.451091,0.885245,-4.071351,0.621043,0.282864,0.386918,-2.563941])"
wafer_113,"tensor([3.309256,-7.164455,-5.243234,11.259015,-6.350656,0.012277,-4.051825,-1.590839,-1.325364,-0.550425,-4.116499,-8.044886,2.269256,-7.100672,4.823177,5.964192,5.326176,3.405576,5.796670,-5.297759,3.636670,7.835363,1.483822,-0.681238,0.309489,2.626558,5.671430,2.600165,-1.769858,1.042764,1.880571,-4.248289,6.059346,-2.559525,0.946450,0.438828,-7.393503,5.029100,4.851383,9.016698,4.566894,-0.428385,2.096526,-11.031353,2.012488,-6.087939,-13.235737,-9.024876])"
wafer_114,"tensor([-3.695203,3.513413,3.319291,0.621887,-10.044979,-5.966144,-4.438875,-0.305254,-10.232353,-2.472065,5.264477,0.355822,-3.861014,6.881871,-3.999097,-7.791212,3.068470,-0.059236,-2.722254,-11.064433,-12.309104,-4.544232,-2.991830,1.199029,0.124937,-1.065268,-3.911516,-11.585010,-6.682368,-3.657755,2.600840,-4.689200,-6.961866,-1.480819,-0.922293,7.724701,1.143305,0.824619,-5.332636,-11.418140,-1.279889,4.643518,0.353229,7.032277,3.265385,-4.650349,-0.987776,13.728105])"
wafer_115,"tensor([-2.840283,6.440642,11.113676,0.557922,-5.997567,-1.318096,7.490301,1.155419,11.787483,-2.179035,-6.404353,10.329139,2.636170,2.614011,-10.946385,-5.484189,1.349322,-3.850196,-7.083526,5.212334,2.893817,-0.029918,0.332521,0.632730,1.221130,-0.689764,-2.722455,-4.103416,-15.867338,-4.820221,-3.036754,-4.523111,8.020638,2.116515,0.987045,1.273060,1.565915,-1.822690,-6.962705,-1.945501,-7.811579,4.071352,-0.384913,11.083614,2.377127,-2.893284,4.384225,1.675380])"
wafer_116,"tensor([-4.236252,2.391529,3.852871,-0.303989,-4.661274,-6.410907,-5.195327,2.539506,-5.464361,1.649836,0.189999,3.718830,-5.601207,8.065361,-5.759708,-4.905982,4.762150,-1.200822,-6.362755,-10.508392,-6.978611,-3.448750,-5.291600,-0.216024,4.389479,0.140867,-5.815235,-12.153739,-9.027177,-3.097232,1.826446,-0.287642,-4.196210,-0.621003,1.639653,6.537548,0.120111,1.801944,-5.632332,-8.421229,-1.756959,4.050613,-1.061297,3.294549,4.084775,-2.513769,1.228810,13.732379])"
wafer_117,"tensor([-2.983334,3.495887,6.340774,0.639212,-4.803615,-5.372599,-2.658276,-0.737741,-3.220116,2.568012,-1.854494,3.744031,-5.055475,6.970230,-6.675019,-6.479709,3.752642,-0.907793,-4.058333,-6.933755,-4.565684,-2.915458,-2.417478,-0.174300,4.155543,-0.607438,-5.882144,-8.624834,-10.866602,-4.495296,1.089585,-2.298455,-0.361027,1.326492,0.669139,4.230901,1.844216,-2.226519,-5.219718,-7.972487,-2.080705,2.224533,-0.617502,2.798335,5.070834,-0.917301,0.483385,8.382152])"
wafer_118,"tensor([-2.278755,4.805935,8.007070,3.060470,-9.411655,-0.890801,7.385595,-1.165061,10.112662,-4.110950,-1.748138,3.149321,4.463547,0.550924,-6.612730,-4.444730,-0.450643,-3.083986,-4.585549,3.524659,0.664377,0.102890,2.628662,1.882209,-4.481539,-0.880325,-1.511420,-1.636342,-12.317763,-2.787337,-2.318417,-5.516660,5.705893,0.530445,-1.620289,3.583179,1.024562,-0.179225,-7.379914,-2.177538,-7.003418,4.296679,1.469449,11.470977,0.303914,-4.260511,0.789200,-0.577271])"
wafer_119,"tensor([-3.794170,-0.428864,-0.349298,-1.443852,5.537168,-2.085553,1.215569,-5.987120,5.818658,-7.305189,-0.319698,-1.863651,2.512248,-3.835120,-0.084752,3.798867,-9.972613,-2.293758,1.892257,6.698287,2.150003,2.852434,3.644060,2.915540,-5.138128,-2.083419,2.106428,6.384923,5.523888,-0.113928,-3.439292,2.129039,3.393480,-1.867216,4.134142,-2.715492,2.500636,0.989127,2.017504,2.056609,0.479781,-1.207868,-6.953536,-0.541508,-2.478959,3.928043,1.581438,-4.763084])"
wafer_120,"tensor([0.116695,-3.124446,-3.727828,9.300716,-8.869015,-4.986439,-1.185899,-8.896603,-1.801724,-2.638745,-4.022715,-10.984474,-0.079064,-5.821231,6.139902,4.465851,4.568968,0.122522,8.252331,-5.543604,1.451205,7.459296,2.158065,0.598763,0.902588,-2.754530,3.966855,1.652479,-4.640722,-4.295577,5.569415,-2.795525,5.070677,-1.286611,-0.172551,-4.563213,-5.150122,0.620779,11.754647,6.824381,4.650967,3.602547,-0.986666,-12.064188,5.762679,-7.088961,-12.413630,-6.412421])"
wafer_121,"tensor([-1.867833,5.327650,9.336124,2.466194,-9.026616,-0.881320,7.296008,1.104019,12.753096,-3.795429,-2.973353,4.914977,5.758245,1.027547,-8.619624,-4.221760,0.368656,-4.137233,-6.867990,3.277715,0.934147,0.936779,1.555649,1.344453,-2.452904,-1.800991,-2.482816,-3.816703,-14.971366,-2.267105,-4.890175,-6.189672,7.764192,-0.486896,0.920302,4.096595,-0.283947,-0.158990,-8.304455,-1.984263,-7.243500,3.328088,0.582291,11.043738,1.722176,-3.306393,2.321952,-0.451711])"
wafer_122,"tensor([-0.539414,-9.784315,-7.414179,11.022797,-6.766529,-3.566226,-3.937552,-6.340636,-1.615552,-3.059552,-2.923665,-12.999349,2.775629,-9.946314,8.183974,7.067360,1.801270,0.818225,6.907604,-7.647441,0.442377,8.527971,2.897467,2.913225,-1.271967,1.002892,4.366834,3.528214,1.932102,0.545908,4.617630,-0.458255,2.229066,-6.348135,1.028489,0.372636,-6.893974,5.243522,9.788218,8.362002,6.081958,1.950717,0.242063,-12.148801,1.833170,-8.221496,-14.879086,-4.503362])"
wafer_123,"tensor([-5.122787,8.340151,5.000317,-2.045405,-4.580540,-4.154386,-1.112520,0.804388,-2.264757,-3.045812,2.589409,4.971369,-2.637201,8.573162,-5.048819,-4.449653,1.632071,-3.014686,-5.005958,-4.323133,-6.302089,-4.202845,-5.430501,-0.445568,1.481661,-2.998754,-4.936884,-11.282703,-11.225953,-3.317978,-0.554339,-0.491700,-0.065175,3.455391,2.702449,3.317918,1.805304,3.995584,-6.919400,-7.546561,-2.572022,4.748509,-2.568453,6.875718,2.523008,0.204807,5.352248,10.572790])"
wafer_124,"tensor([-3.028620,6.731177,10.747322,-0.024348,-7.710406,-2.230489,7.354139,-0.506148,8.144880,-5.157400,-2.431087,6.639045,3.155357,3.249725,-9.665994,-6.719050,-0.716276,-3.619038,-4.357345,5.159826,-1.624062,-0.622146,1.308757,1.466687,-1.303044,-3.893599,-3.506042,-3.708020,-13.163761,-4.823205,-3.125598,-8.315523,5.560165,0.651393,-1.089029,2.971032,1.428709,-3.059365,-6.366929,-3.893409,-5.807339,3.962521,-1.353973,10.392550,3.304732,-2.612754,3.993861,-1.306244])"
wafer_125,"tensor([0.394149,-5.721781,-5.635978,9.818170,-6.952354,-4.150685,-2.724983,-5.801552,-1.211075,-5.121433,-4.458820,-10.283652,2.688307,-8.623479,5.868205,6.462817,2.037832,-0.100455,7.224614,-4.320922,1.054872,8.609699,2.536936,2.285056,-1.827912,-0.499784,5.886140,2.330309,-1.190653,-1.002537,3.985759,-3.088775,5.459180,-3.105079,2.008176,-0.751775,-5.903913,6.136350,9.954621,8.875475,5.089792,2.757032,-1.347327,-11.376660,2.446185,-7.485186,-11.843562,-5.655844])"
wafer_126,"tensor([1.464019,-5.642892,-7.918298,10.504144,-6.557613,-3.574057,-4.817539,-6.851161,-3.593465,-4.120535,-2.981956,-10.079729,0.928726,-6.750973,7.521044,9.076778,4.771073,1.430429,6.580514,-7.669279,2.734259,7.749488,1.103933,0.406481,-2.206480,2.181337,7.024326,1.520228,-1.061632,-0.320723,4.746890,0.013441,5.518680,-1.226553,2.211082,-2.652354,-5.883185,8.557183,9.525382,8.771378,5.009037,3.090097,1.155886,-10.669732,2.435025,-7.214042,-13.972167,-3.843581])"
wafer_127,"tensor([2.194388,-4.982771,-2.323205,-0.424114,6.623624,5.102594,-1.174198,11.980794,5.046792,5.299917,-2.415505,4.936716,4.516212,-0.627151,-3.624091,3.915579,2.898191,1.897246,-4.608497,0.659088,3.925542,1.344114,-2.937297,-0.794884,2.674647,3.576456,-1.825740,-1.316233,-0.431678,7.701872,-6.050547,1.371552,3.381441,-1.416204,3.019236,5.092319,-6.282747,6.473648,-5.775365,5.269304,1.491270,-3.660064,4.024059,-3.841658,-2.131635,0.840913,1.550494,-0.063321])"
wafer_128,"tensor([-2.230508,0.880966,-1.216482,0.030592,1.472185,-0.264569,0.298199,-5.127482,5.002867,-3.388457,0.480516,-2.998748,1.119786,-1.694554,3.950910,3.997333,-3.594536,-1.524555,-0.637778,2.814958,3.518656,1.125792,2.379562,1.036645,-5.084244,-0.977053,2.222917,3.044065,0.891648,0.665939,0.285441,5.471480,2.844925,1.603563,2.539295,-3.067908,2.018237,3.344898,1.587312,2.916855,-0.807287,2.039143,-3.068503,-0.310862,-0.856472,2.093899,0.088697,-2.086539])"
wafer_129,"tensor([-1.783792,-4.068408,-3.099351,0.801016,3.326205,1.175510,-1.261756,8.208474,4.203893,2.353446,-1.270643,0.605390,5.019224,-0.700270,-2.538687,4.605210,1.904494,-0.599318,-1.657580,-2.716679,1.244073,3.726960,-2.888726,0.347014,2.914585,-1.080186,-3.376005,-3.856021,-3.816865,5.479862,-6.177282,0.137448,5.779871,-1.358908,5.020515,4.112516,-8.015176,6.841668,-5.267886,3.486866,4.191479,-2.362543,-1.607513,-7.740649,2.625792,0.579283,-1.061785,-1.250822])"
wafer_130,"tensor([-3.846373,8.654544,5.325538,-0.805772,-5.227066,-7.758955,-1.916917,-2.241701,-6.195730,-5.305132,2.459189,1.387575,-3.679536,7.111205,-4.281190,-4.908254,0.216168,-1.357881,-0.654543,-3.466385,-9.038902,-2.791082,-4.479062,0.188588,0.800150,-4.533913,-2.393519,-8.811470,-6.315513,-5.477360,0.992878,-3.559777,-1.882444,2.044565,0.548057,2.070358,1.510574,-0.154177,-2.325770,-8.536469,-0.840914,3.473868,-3.242477,3.893192,3.249250,-1.518927,3.123631,7.533988])"
wafer_131,"tensor([-0.221526,8.960999,9.826253,0.344467,-10.554232,0.650395,10.983313,0.895737,10.251625,-3.405848,-0.830667,7.726460,5.658174,3.391549,-7.388881,-7.696996,2.259504,-4.511070,-6.470691,7.395183,-0.176750,0.196471,1.203671,-0.358534,-3.357500,-1.928733,-1.740448,-3.270308,-13.565022,-3.639939,-2.176937,-7.873486,4.841671,2.526712,-4.185482,1.076084,2.886624,-3.326496,-9.129221,-2.705092,-9.413687,5.797184,4.524990,16.602550,-0.217393,-4.094821,5.460954,0.371472])"
wafer_132,"tensor([-1.281489,6.155468,11.475161,1.711796,-10.089562,-0.005078,8.102451,2.883421,12.323453,-3.646899,-3.515476,8.839480,5.342628,2.955812,-11.765285,-6.508673,1.570050,-4.300996,-9.196904,5.126236,0.975774,-0.818252,1.904910,0.096384,-3.012922,-0.802959,-3.277712,-4.095345,-14.585408,-2.781216,-4.918801,-7.612594,7.040068,0.147295,-0.931919,5.920864,1.211975,-1.951577,-12.181611,-3.618323,-9.419300,3.613500,2.802507,16.103123,0.715438,-4.052792,4.124666,0.713278])"
wafer_133,"tensor([1.340394,-6.356731,-5.443542,11.311639,-7.300549,-2.728640,-4.549045,-4.098886,-1.326459,-1.459190,-2.859538,-9.994417,1.414968,-6.953381,6.909757,7.082471,5.348398,1.657332,3.510564,-7.645803,4.585245,7.618059,1.509775,0.259442,-2.165534,3.203933,4.856105,1.679128,-3.445078,1.082400,3.162823,0.582996,4.719154,-1.565917,2.499347,0.040741,-5.599836,7.397816,5.001033,7.009720,3.508533,2.061221,1.404730,-10.203638,2.290803,-6.945297,-14.491427,-4.176373])"
wafer_134,"tensor([-2.211844,8.568076,11.194743,3.240232,-11.526308,-1.651094,5.783636,0.505945,11.453342,-4.579079,0.302543,4.834225,5.213781,4.697170,-9.892524,-6.576624,0.856658,-4.269966,-7.466346,2.400040,-1.288337,-0.758815,2.795835,1.351273,-5.174219,-3.915869,-4.242107,-6.431899,-18.540493,-3.053237,-5.895187,-8.581068,6.437531,1.057366,0.748892,5.434366,2.619506,-0.370332,-14.905633,-6.413996,-7.966937,4.005094,0.138013,12.386223,2.602751,-2.434300,2.073790,0.738576])"
wafer_135,"tensor([1.121705,-2.393074,-1.268886,3.063153,-1.978238,3.401032,-0.206577,6.517328,6.594050,1.315412,0.858603,0.192143,5.260806,-0.960825,-0.566860,3.029787,3.993878,0.274783,-4.655864,-2.578988,2.960994,2.556161,-1.059414,-0.554302,-1.801800,2.518683,-0.631014,-2.677102,-5.476949,5.917006,-4.402444,-1.585055,3.949763,-0.902294,2.875024,4.783590,-4.416576,7.812209,-8.533627,2.527610,-1.019743,-0.861034,3.180333,-0.568219,-0.043560,-1.901905,-2.110758,-0.383233])"
wafer_136,"tensor([1.765748,-8.463980,-7.189233,8.394163,-2.923587,-1.015301,-4.524377,-2.261378,-0.904051,-1.576980,-3.711513,-8.706149,2.138945,-8.481406,6.260045,9.494238,4.294244,1.663295,4.272405,-5.501323,3.869107,8.045421,0.323120,0.107797,-0.706296,3.214814,5.944526,2.786173,0.184566,1.714054,1.679414,-0.254804,6.400859,-1.451726,3.583666,-0.749470,-8.011754,8.176442,8.010785,10.149938,5.292763,-0.166218,1.131865,-12.595491,0.637746,-5.730622,-12.207759,-5.791515])"
wafer_137,"tensor([-2.231821,6.205917,9.690147,0.680875,-8.175723,-0.134729,9.461254,2.001789,10.644227,-1.459643,-1.740271,5.687523,4.415395,2.584804,-7.453130,-6.574627,2.557804,-3.809546,-6.138202,2.369966,0.336237,-0.953774,0.986611,-0.175241,-0.574656,-2.015665,-3.547055,-5.124822,-15.350898,-2.731739,-3.279711,-5.085762,4.811235,0.743106,-1.574128,3.420292,1.594145,-1.618233,-9.233269,-3.314998,-6.721310,4.252209,1.144359,11.905268,1.958047,-3.411925,3.646696,1.662505])"
wafer_138,"tensor([-1.544958,-6.560209,-3.620177,0.393732,6.152674,-0.171050,-3.284488,7.041367,3.033176,3.323809,-4.919999,1.036566,1.942344,-2.237835,-0.137558,6.338621,1.876600,0.158937,-1.639517,-3.628020,2.433574,3.136262,-3.270806,0.094087,4.984221,1.181097,-1.657936,-2.105697,-0.870998,3.857470,-2.595799,3.418869,3.774833,-1.932615,5.797483,2.240859,-6.924084,7.001763,1.437405,5.067183,4.321367,-1.116601,-1.436286,-8.560202,0.803004,-0.847894,-1.050044,0.537561])"
wafer_139,"tensor([1.468378,7.890191,9.465320,2.416472,-11.638544,2.985226,9.650076,3.959302,10.402018,0.037248,0.204590,6.323884,4.764301,4.359244,-7.419480,-8.857289,6.032433,-2.840175,-6.994362,4.983778,0.741195,-1.643809,1.772773,-2.197704,-2.260902,-0.491187,-3.037526,-4.652218,-14.972167,-2.163746,-2.675366,-8.065992,5.024767,2.174615,-4.732206,2.608624,2.134706,-4.267433,-12.277582,-4.215634,-9.664745,3.678797,6.896897,14.696111,1.330960,-3.551313,3.236387,-0.899836])"
wafer_140,"tensor([-2.417580,1.501955,1.913642,-2.295989,4.677916,1.460189,4.456453,-5.283667,9.180939,-1.641799,-0.807065,-1.079287,0.571914,-2.881398,2.120692,2.081240,-4.336853,-1.831838,0.984262,6.672819,6.133829,1.363729,4.952726,-0.243606,-2.647259,-2.055329,-0.389100,6.258104,1.395917,-1.055530,-0.854351,4.972903,3.584964,1.214371,1.157115,-5.844700,3.173472,-3.459167,2.712212,3.296678,-0.092518,-0.265538,-5.524050,-0.430577,0.112866,4.613610,2.502115,-6.495782])"
wafer_141,"tensor([-1.526202,0.618203,0.945930,-1.842700,7.727812,-0.235518,0.528370,-4.259472,6.925098,-3.387510,-1.441961,0.136613,0.161285,-2.657693,0.251441,4.863294,-6.052177,-0.590925,0.034225,6.103963,5.869821,1.301868,2.046910,0.160214,-3.352609,-1.475498,1.475969,5.819032,1.606083,0.647317,-4.061889,5.086244,6.066946,1.504834,6.085930,-4.346896,2.488054,0.831596,1.530890,3.452981,0.952239,-2.987953,-6.195965,-4.040770,-0.613811,6.675039,2.998746,-6.092401])"
wafer_142,"tensor([-2.109001,-5.101385,-2.326101,0.902236,2.069790,0.393304,-3.034847,3.224954,2.928525,1.827955,0.292301,-1.075575,1.859109,-1.962917,-0.622182,2.695470,0.399297,-0.405852,-3.627680,-5.655690,0.276675,0.844111,-1.035051,1.138725,-0.663845,2.031713,-1.978482,-1.279807,-1.315160,3.836999,-2.666202,2.611411,0.084038,-2.342830,3.631782,5.105152,-3.107844,5.265412,-3.440663,0.786811,1.208999,-1.000471,0.215675,-3.053851,0.100209,-1.161086,-1.680407,1.736061])"
wafer_143,"tensor([-3.677988,5.052554,3.226882,2.047000,-8.551861,-5.770552,-3.948708,-1.772025,-6.645418,-2.323384,4.529712,0.870833,-3.275159,6.161957,-2.016357,-4.715709,2.987422,-1.461244,-3.623341,-8.106649,-8.575782,-3.619917,-3.582833,0.081467,-1.312566,-0.741643,-1.990604,-9.861712,-6.601001,-3.098128,2.860851,-1.204427,-4.460343,1.171869,-0.555584,3.892551,1.221669,3.301191,-5.413699,-7.862504,-2.250759,5.121260,-0.192823,6.836558,1.385637,-4.411693,-0.452801,12.154708])"
wafer_144,"tensor([-2.365773,5.805657,4.896561,3.649002,-9.882629,-7.581929,-4.207862,-3.774197,-6.815045,-3.972530,0.985459,0.689261,-4.082998,6.782299,-4.831697,-5.409507,3.288851,-1.034205,-2.923675,-8.411776,-6.990545,-1.683473,-3.037488,0.429068,-0.513144,-1.024814,-1.791090,-10.071848,-9.689228,-5.423655,3.296187,-2.883096,-1.772447,0.858937,0.764701,4.565389,2.605201,2.510743,-3.494294,-8.000762,-2.786910,5.164049,-0.515298,5.672345,3.821517,-4.738209,-2.210718,10.011739])"
wafer_145,"tensor([-3.420920,1.754503,0.367964,-1.509917,3.326623,-0.598397,2.102141,-5.870867,4.086593,-3.441447,0.246859,-1.435645,1.612185,-2.549444,1.629986,1.662386,-6.871206,-1.976354,2.321038,4.813217,1.673503,0.608320,3.905223,0.859537,-2.704197,-2.993289,0.378830,5.042093,3.212634,-1.188749,-0.881548,2.799719,2.518812,-0.158719,1.285004,-3.335741,2.450265,-1.880590,2.631691,0.332052,0.525585,0.094635,-5.711666,-0.224278,-0.243269,3.929627,1.996960,-4.590089])"
wafer_146,"tensor([2.270454,-5.593767,-5.445113,12.317298,-10.243581,-2.835007,-3.207339,-3.051335,0.740792,-3.777895,-2.255913,-10.270015,3.970506,-6.763925,4.593052,6.219538,6.899893,1.332725,5.340974,-8.238205,2.051893,7.863296,2.534999,0.931353,-2.707571,-0.186563,3.670698,0.221805,-6.923897,1.928898,0.857126,-5.326323,7.452074,-3.378804,2.762699,1.152246,-8.637556,7.456351,2.140992,7.866013,3.739523,0.948014,1.597625,-11.064653,3.510705,-7.786267,-14.745701,-7.764817])"
wafer_147,"tensor([-1.362214,4.226367,1.110126,0.233189,-6.875090,-3.568699,-3.345355,2.320511,-8.625682,1.877567,3.191518,2.893592,-3.782377,7.617552,-2.467518,-5.654523,6.094326,-0.259445,-4.154614,-9.260388,-7.549922,-3.363134,-5.413643,-1.025985,2.717131,0.267956,-3.145251,-11.070565,-6.073837,-2.684454,3.878854,-1.985541,-6.164474,1.687323,-1.906807,5.083155,0.565880,2.092087,-3.920454,-8.437242,-1.154255,4.504014,3.208924,5.371485,1.617938,-4.932977,0.916702,13.082848])"
wafer_148,"tensor([-4.018744,0.397485,0.158264,-1.748887,4.317390,-0.215833,0.581272,-7.542852,3.715823,-1.641104,1.417425,-3.103597,-1.566843,-1.215964,3.984004,2.921901,-6.412220,-1.528814,0.433442,2.789818,3.945023,0.014947,2.993608,0.763104,-3.571794,-0.488958,0.316984,4.800818,3.457710,-1.696514,0.019107,8.057813,0.415915,0.462267,2.956682,-3.795784,4.549545,0.167705,3.516392,0.609158,-0.150987,0.563177,-5.168929,-1.980546,-0.689201,4.644626,1.200156,-1.469431])"
wafer_149,"tensor([-2.653440,3.207364,-0.649210,-4.633201,6.479175,0.755855,2.760586,-5.940121,6.356159,-5.318864,1.654742,-0.596421,1.945384,-1.323989,2.225222,3.971065,-8.737912,-2.075357,1.277180,8.148043,2.551282,0.128240,2.964232,1.052115,-3.765843,-2.986210,1.491958,6.927857,4.978865,0.033583,-2.245958,5.506934,2.693769,0.505734,2.616688,-5.196003,3.590664,0.234303,2.195128,1.934505,0.791457,-0.744147,-6.615784,-0.767897,-1.331331,6.326003,5.346289,-4.914413])"
wafer_150,"tensor([-2.079465,3.449589,0.657429,-4.423512,8.866189,1.173539,2.540765,-4.020781,6.232617,-3.293108,-0.188955,0.958052,0.251017,-0.932917,-0.236440,2.543960,-6.358837,-0.501802,2.188698,8.043065,4.983201,-0.400780,1.182906,-0.639222,-1.697128,-3.882797,0.713767,5.927917,1.564807,-0.080599,-4.379098,4.159352,4.455470,2.803403,4.368669,-6.999198,2.995733,-1.208689,2.262907,2.186791,1.010607,-1.976749,-7.262214,-3.169838,0.226057,7.990197,5.797166,-7.059028])"
